"","sample","mean_OE","sd_OE","var_OE"
"92","25425-ORDEQ:20010730:R:SR",1.20077065486287,0.0765662878221677,0.00586239643086702
"93","26806-ORDEQ:20020904:R:SR",1.00711955436339,0.07701635721989,0.00593151927942171
"94","26854-ORDEQ:20020813:R:SR",0.883483125451225,0.0446620712104719,0.00199470060480926
"95","26886-ORDEQ:20020716:R:SR",0.967022773840453,0.0629112260592465,0.00395782236427762
"96","26895-ORDEQ:20020724:R:SR",1.11450839136941,0.0456675952027072,0.00208552925159833
"97","26902-ORDEQ:20020716:R:SR",NA,NA,NA
"98","26906-ORDEQ:20020723:R:SR",0.888549745488295,0.0975264273959118,0.00951140404061005
"99","26929-ORDEQ:20020711:R:SR",1.06405550083465,0.0375961527711511,0.00141347070319173
"100","26936-ORDEQ:20030730:R:SR",0.956459043830849,0.0679857449137403,0.00462206151147617
"101","26950-ORDEQ:20020731:R:SR",0.992224057000192,0.0539407394955026,0.00290960337732167
"102","26952-ORDEQ:20020905:R:SR",0.860926182172364,0.054459944631791,0.00296588556929774
"103","26958-ORDEQ:20020910:R:SR",0.874537873481276,0.0423108705922239,0.00179020977027191
"104","26966-ORDEQ:20020913:R:SR",NA,NA,NA
"105","29027-ORDEQ:20020808:R:SR",0.99639576426766,0.0385713324675524,0.00148774768832246
"106","29879-ORDEQ:20030826:R:SR",0.98728370444936,0.0661230261993944,0.0043722545937658
"107","29900-ORDEQ:20030806:R:SR",0.96135500617296,0.0632904695900051,0.00400568354092336
"108","30339-ORDEQ:20030924:R:SR",1.10559391264311,0.0684201407243448,0.00468131565673915
"109","30354-ORDEQ:20030827:R:SR",1.10906057185765,0.106702784207783,0.0113854841576928
"110","30379-ORDEQ:20030723:R:SR",1.0037368049388,0.0712387507244475,0.00507495960477997
"111","30383-ORDEQ:20030724:R:SR",0.980645315390397,0.0550969147733968,0.00303567001754695
"112","30387-ORDEQ:20030722:R:SR",1.24728728068354,0.0855205153679284,0.00731375854879607
"113","30389-ORDEQ:20030728:R:SR",1.08192664470818,0.0877558389318989,0.00770108726664139
"114","30392-ORDEQ:20030730:R:SR",0.945173774582181,0.0565522326472298,0.00319815501738641
"115","30396-ORDEQ:20030827:R:SR",1.27238220512311,0.0583646449149765,0.00340643177605129
"116","30421-ORDEQ:20030730:R:SR",1.24759666217912,0.0890489376403212,0.00792971329486981
"117","30621-ORDEQ:20030924:R:SR",1.08659884310904,0.0511099965043172,0.00261223174267131
"118","30623-ORDEQ:20030819:R:SR",1.12751161310996,0.0536942330044807,0.00288307065793946
"119","30625-ORDEQ:20030818:R:SR",1.02657191456109,0.0539326537809485,0.00290873114385565
"120","30628-ORDEQ:20030902:R:SR",1.09424111518695,0.0506757218324671,0.00256802878324158
"121","30629-ORDEQ:20030918:R:SR",1.0453407270246,0.0336219255946452,0.00113043388069186
"122","30727-ORDEQ:20030820:R:SR",1.05116764982662,0.048265064742571,0.00232951647460457
"123","31354-ORDEQ:20040707:R:SR",0.961784924264449,0.0396833932970561,0.00157477170356884
"124","31387-ORDEQ:20040708:R:SR",0.865618365867884,0.0758551436741062,0.00575400282181929
"125","31467-ORDEQ:20070918:R:SR",0.829127796205461,0.0624111924608588,0.00389515694438635
"126","31477-ORDEQ:20040715:R:SR",0.753224685700893,0.0794907651363901,0.00631878174196873
"127","31480-ORDEQ:20040804:R:SR",1.01976117953246,0.0733492217855585,0.00538010833654705
"128","31485-ORDEQ:20040802:R:SR",1.07159589899696,0.0719606990187057,0.00517834220326076
"129","31730-ORDEQ:20040901:R:SR",0.931864025896047,0.0265670117861996,0.000705806115248067
"130","31803-ORDEQ:20040929:R:SR",1.11532651862144,0.0334002886962152,0.00111557928499052
"131","32149-ORDEQ:20050803:R:SR",1.15236656717157,0.0661921098636612,0.00438139540820299
"132","32481-ORDEQ:20050713:R:SR",1.02998574545832,0.0775104245932578,0.0060078659206271
"133","32485-ORDEQ:20050713:R:SR",0.887317913925834,0.0466898896392214,0.00217994579452267
"134","32486-ORDEQ:20050713:R:SR",0.979328261308999,0.0570849015074289,0.00325868598011286
"135","32487-ORDEQ:20050713:R:SR",1.01208615380157,0.072523499187238,0.00525965793436131
"136","32488-ORDEQ:20050728:R:SR",0.85577490889274,0,0
"137","32489-ORDEQ:20050728:R:SR",0.926434969790133,0.0376208237424443,0.00141532637906006
"138","32490-ORDEQ:20050729:R:SR",0.885283484602196,0.0234167100606747,0.000548342310065703
"139","32556-ORDEQ:20050803:R:SR",1.16459539538165,0.0580270293433965,0.0033671361344194
"140","32576-ORDEQ:20050907:R:SR",0.902643999683779,0.045835879179338,0.00210092782014287
"141","32577-ORDEQ:20050907:R:SR",0.868280399232449,0.0456165471628055,0.00208086937505646
"142","32585-ORDEQ:20050915:R:SR",0.968393907953304,0.049812128030035,0.0024812480988806
"143","33336-ORDEQ:20060818:R:SR",1.18528726743271,0.0519116157066442,0.00269481584527431
"144","33342-ORDEQ:20060906:R:SR",1.05557438435097,0.0674223573354682,0.00454577426867156
"145","33419-ORDEQ:20060919:R:SR",1.01329289981328,0.0649676168325691,0.00422079123690352
"146","34468-ORDEQ:20070924:R:SR",0.977409746679953,0.078774056132776,0.00620535191960974
"147","34470-ORDEQ:20070731:R:SR",1.0511276913812,0.0688402208300926,0.00473897600393591
"148","34471-ORDEQ:20070905:R:SR",NA,NA,NA
"149","34477-ORDEQ:20070821:R:SR",0.958000480249034,0.0434379122509163,0.0018868522207183
"150","34614-ORDEQ:20070827:R:SR",1.06504637428489,0.0615674886098628,0.00379055565372559
"151","34636-ORDEQ:20070816:R:SR",0.873791624426347,0.0476314341099584,0.00226875351537131
"152","34643-ORDEQ:20070918:R:SR",0.902699684997957,0.0296295150358174,0.000877908161257727
"153","34661-ORDEQ:20070912:R:SR",1.09287210457832,0.0587119853711057,0.00344709722621693
"154","35619-ORDEQ:20000703:R:SR",0.954959736490639,0.0233278099226747,0.000544186715788441
"155","35622-ORDEQ:20000706:R:SR",1.11644128916307,0.0627640873454989,0.00393933066031342
"156","35624-ORDEQ:20000723:R:SR",1.04697443458154,0.0364808312568725,0.00133085104919241
"157","35626-ORDEQ:20000728:R:SR",1.25807100544585,0.0410608798082696,0.00168599585062916
"158","35627-ORDEQ:20000729:R:SR",0.99706785021228,0.0916813224839798,0.0084054648924115
"159","35629-ORDEQ:20000802:R:SR",1.14765042341453,0.0720246525847146,0.00518755057994883
"160","35634-ORDEQ:20000813:R:SR",0.917293909004051,0.0465873756933046,0.00217038357398911
"161","35694-ORDEQ:20150818:R:SR",1.13316914008047,0.0396946719669699,0.00157566698256535
"162","35696-ORDEQ:19980727:R:SR-1",0.962695436407471,0.039346292373095,0.00154813072350908
"163","35702-ORDEQ:19980729:R:SR-3",0.991278544367759,0.0533802484820826,0.00284945092800888
"164","35704-ORDEQ:19980728:R:SR-1",1.01300497005513,0.0407074182232622,0.00165709389840358
"165","35708-ORDEQ:19980807:R:SR-2",0.988684406927502,0.0564367668984839,0.00318510865795381
"166","35709-ORDEQ:19980807:R:SR-3",1.09719129269364,0.0800490265793281,0.00640784665629798
"167","35711-ORDEQ:19980808:R:SR-2",1.04294682219939,0.0697966116856581,0.00487156700279855
"168","35713-ORDEQ:19980809:R:SR",0.89536437252552,0.0733240121294608,0.00537641075476131
"169","35714-ORDEQ:19980811:R:SR-1",1.16850568344863,0,0
"170","35715-ORDEQ:19980728:R:SR-1",1.03891523984531,0.0358029323573366,0.00128184996538402
"171","35716-ORDEQ:19980811:R:SR-1",1.06469550868768,0,0
"172","35717-ORDEQ:19980811:R:SR-1",0.787235739499788,0.0726172587710199,0.00527326627141726
"173","35721-ORDEQ:19980729:R:SR-3",0.968423808812779,0.0521495233041305,0.00271957278084805
"174","35722-ORDEQ:19980729:R:SR-3",0.949496946009096,0.039764706315243,0.00158123186833752
"175","35733-ORDEQ:19980809:R:SR-1",0.812454263810345,0.0815000449421474,0.00664225732557204
"176","35734-ORDEQ:19980808:R:SR-2",0.761474963201233,0.0575201256330154,0.00330856485283788
"177","35748-ORDEQ:19990704:R:SR",0.834970123453873,0.0462878602299866,0.00214256600467078
"178","35749-ORDEQ:19990703:R:SR",0.94824675175324,0.0218624862861548,0.000477968306612306
"179","35758-ORDEQ:19990808:R:SR",0.838362215288108,0.042144639141968,0.0017761706084067
"180","35763-ORDEQ:19990805:R:SR",1.00944871267995,0.0436653953690267,0.00190666675273342
"181","35767-ORDEQ:19990817:R:SR",0.916976417363098,0.0419410254036526,0.00175904961190983
"182","35769-ORDEQ:19990816:R:SR",1.13950486704789,0.0728056022502039,0.0053006557190149
"183","35770-ORDEQ:19990819:R:SR",1.15501657494965,0.0517307497885806,0.00267607047368873
"184","35772-ORDEQ:19990817:R:SR",1.02544706095704,0.0487722211937672,0.00237872956017376
"185","35773-ORDEQ:19990818:R:SR",0.990996380890325,0.011693589831805,0.000136740043154492
"186","35791-ORDEQ:19990809:R:SR",1.17152705603477,0.0422843413810703,0.00178796552603089
"187","35792-ORDEQ:19990811:R:SR",0.8960014227166,0,0
"188","35794-ORDEQ:20150819:R:SR",1.10936262414652,0.0324491927777134,0.00105295011192521
"189","35830-ORDEQ:20000720:R:SR",1.11386790345964,0.0729185779333625,0.00531711900782386
"190","35847-ORDEQ:20020613:R:SR",1.11914724915972,0.0465200143536067,0.00216411173545977
"191","35853-ORDEQ:20010613:R:SR",1.10896072354661,0.0498484714711844,0.00248487010801349
"192","35883-ORDEQ:20020816:R:SR",0.875799999725094,0.0573107559526148,0.00328452274786018
"193","35939-ORDEQ:20090812:T:SR",1.05218904643019,0.0628135676072598,0.0039455442755518
"194","35940-ORDEQ:20090813:T:SR",1.01691449476412,0.0841271628732043,0.00707737953309465
"195","35952-ORDEQ:20090818:R:SR",0.924885416621386,0.0518228401083064,0.00268560675689109
"196","35953-ORDEQ:20090818:R:SR",1.01559908504163,0.0706482657788203,0.00499117745755483
"197","37278-ORDEQ:20140915:R:SR",1.10505447515311,0.0623982745683906,0.00389354466911226
"198","38114-ORDEQ:20150630:R:SR",1.07955018834503,0.0308300328808195,0.000950490927432413
"199","38116-ORDEQ:20150706:R:SR",0.957191972532701,0.0627833157607181,0.00394174473791004
"200","38117-ORDEQ:20150820:R:SR",0.883745579912807,0.0774005411038296,0.00599084376316561
"201","38119-ORDEQ:20150819:R:SR",0.972948064386636,0.0255293478069466,0.000651747599448047
"202","38120-ORDEQ:20150707:R:SR",0.983242727085218,0.044811802684741,0.00200809765985616
"203","38128-ORDEQ:20150929:R:SR",0.812653261928794,0.05951545038793,0.00354208883487816
"204","38130-ORDEQ:20151005:R:SR",0.946912205167079,0.064535977503228,0.00416489239229716
"205","38131-ORDEQ:20151006:R:SR",0.895680171093192,0.037346968791618,0.00139479607792209
"206","38503-ORDEQ:20150729:R:SR",1.03198849263605,0.0646442930805398,0.00417888462788272
"207","38552-ORDEQ:20160802:R:SR",1.03962093910338,0.0560599765361807,0.00314272096923713
"208","38558-ORDEQ:20160720:R:SR",1.15932004510901,0.0700281148106229,0.00490393686392979
"209","38583-ORDEQ:20160818:R:SR",1.15369782922577,0.0334537566619761,0.00111915383479871
"210","38606-ORDEQ:20160927:R:SR",1.24712814543573,0.0725519496530442,0.00526378539845787
"211","505BMCMCR:20100804:T:QCFR",0.995768181118957,0.0557945171452427,0.00311302814347078
"212","505PS0110:20100803:T:SR",0.968407770796812,0.0468024668790339,0.00219047090596306
"213","526CE0061:20040803:R:SR",0.87946853459598,0.0392049241812531,0.0015370260800578
"214","526PNCAMF:20130625:T:SR",0.859135141311016,0.0659631288269805,0.00435113436464482
"215","526PS0076:20080826:T:SR",0.949780720066948,0.0625030850985463,0.00390663564683612
"216","526PS1612:20150804:T:SR",0.659505593208435,0.108601985778109,0.0117943913149487
"217","PIBO:0904:20000820:R:SR",0.725245571778783,0.0605242573558561,0.0036631857284779
"218","PIBO_1432:20100804:R:SR",1.01295793253174,0.0547123539430676,0.00299344167399151
"219","dfw_2150:20090922:R:SR",0.868485472235714,0.0643495299260612,0.00414086200170505
"220","dfw_8008:20090818:R:SR",1.07234448952987,0.0519716696646069,0.00270105444772702
