"","O","E","OoverE","Onull","Enull","OoverE.null","BC","BC.null"
"175239",18,13.8874846025837,1.296131050014,12,10.2086330935252,1.17547568710359,0.205415179985307,0.193391642371234
"175241",18,14.7079980892819,1.22382392836433,11,10.2086330935252,1.07751937984496,0.211848890294823,0.206241519674356
"175247",17,16.0757569535939,1.05749297212406,11,10.2086330935252,1.07751937984496,0.218090734847828,0.206241519674356
"175268",14,12.2527795946361,1.14259788090278,12,10.2086330935252,1.17547568710359,0.214200906801389,0.205701328150308
"175283",14,13.6192890183785,1.02795380736159,8,10.2086330935252,0.783650458069063,0.201135585689626,0.286448044251284
"175284",12,13.6901838055691,0.876540459239009,9,10.2086330935252,0.881606765327696,0.328966906024278,0.271910112359551
"175289",8,12.6235563214928,0.633735834519092,8,10.2086330935252,0.783650458069063,0.397873330370647,0.32674832082181
"175292",15,13.4149028217548,1.11815942309136,11,10.2086330935252,1.07751937984496,0.234004966656086,0.21438263229308
"175320",13,12.268683747412,1.05960837100738,10,10.2086330935252,0.979563072586328,0.258704628095299,0.228907084371662
"175322",7,9.14062230872576,0.765812191290051,8,10.2086330935252,0.783650458069063,0.311247403870857,0.337020940339787
"175323",15,14.6324998444324,1.02511533637278,11,10.2086330935252,1.07751937984496,0.266689521065542,0.220488466757123
"175330",14,12.3760232153369,1.13121959747543,11,10.2086330935252,1.07751937984496,0.235741345514212,0.219131614654003
"175336",10,10.3497228192773,0.966209450689258,10,10.2086330935252,0.979563072586328,0.226217728806293,0.24314702741189
"175367",6,14.917650696534,0.402208103813161,6,10.2086330935252,0.587737843551797,0.519414217910554,0.403462050599201
"175372",14,13.7078884406438,1.02130974151278,8,10.2086330935252,0.783650458069063,0.18226027745419,0.30462267878309
"175373",11,13.1731062642743,0.835034636426806,10,10.2086330935252,0.979563072586328,0.246621026546774,0.241723033107868
"175380",16,14.3292898951844,1.11659406132729,10,10.2086330935252,0.979563072586328,0.239399566373458,0.233891064435742
"175793",17,13.7160804477544,1.23942113526924,10,10.2086330935252,0.979563072586328,0.237362482727494,0.25809896760413
"176001",7,10.2064239682812,0.685842565599281,7,10.2086330935252,0.68569415081043,0.392877898587557,0.375418060200669
"176007",16,13.1242179251438,1.21912026234696,10,10.2086330935252,0.979563072586328,0.139288391907494,0.241011035955856
"176008",17,14.8931812474819,1.14146196957579,11,10.2086330935252,1.07751937984496,0.227853470978956,0.212347354138399
"176014",7,10.9590360763674,0.638742308285227,7,10.2086330935252,0.68569415081043,0.338025448139503,0.318561872909699
"176029",13,11.1030016129201,1.17085455385978,11,10.2086330935252,1.07751937984496,0.173097623787869,0.206241519674356
"176036",7,10.8461587717547,0.645389777828922,7,10.2086330935252,0.68569415081043,0.362110563438241,0.369565217391304
"176037",11,10.4844182962347,1.0491759951957,11,10.2086330935252,1.07751937984496,0.215330580045011,0.21370420624152
"176039",9,9.64054257512007,0.933557414416368,10,10.2086330935252,0.979563072586328,0.227111988981322,0.24314702741189
"176040",11,10.9206860918585,1.00726272209222,11,10.2086330935252,1.07751937984496,0.211423789481056,0.213025780189959
"176145",11,13.6643034275686,0.80501725231063,6,10.2086330935252,0.587737843551797,0.327919869719544,0.38393253439858
"176148",13,13.1934601950055,0.985336659818874,10,10.2086330935252,0.979563072586328,0.194781538533852,0.250266998932004
"176162",15,10.8431326117887,1.383364064338,14,10.2086330935252,1.37138830162086,0.160849980946777,0.156612184249629
"176165",15,13.2252706278256,1.13419229156947,11,10.2086330935252,1.07751937984496,0.225756017081218,0.206241519674356
"176176",11,10.7374884800071,1.02444813053645,10,10.2086330935252,0.979563072586328,0.223833306786393,0.239587041651833
"176177",14,10.9622813780422,1.27710642677375,12,10.2086330935252,1.17547568710359,0.178679945381447,0.18626498218335
"176366",19,14.2588176545597,1.33250879983897,12,10.2086330935252,1.17547568710359,0.206579866597492,0.187560738581147
"185355",9,14.1234336317394,0.637238807125091,10,10.2086330935252,0.979563072586328,0.35530371770963,0.236739053043788
"185356",12,13.5299549058795,0.886920916106332,6,10.2086330935252,0.587737843551797,0.314997296383778,0.373280071016423
"185357",13,14.1869375039736,0.916335889712554,7,10.2086330935252,0.68569415081043,0.299276002924838,0.341137123745819
"185360",18,13.200229242891,1.36361268193081,12,10.2086330935252,1.17547568710359,0.227204501955644,0.188856494978944
"185361",18,14.5701759018845,1.23540032194614,9,10.2086330935252,0.881606765327696,0.216534032069124,0.269662921348315
"185362",17,13.9660558585613,1.21723700464644,11,10.2086330935252,1.07751937984496,0.253874275959544,0.208276797829037
"185363",14,14.0412727184093,0.997060614145384,8,10.2086330935252,0.783650458069063,0.29155434434833,0.296720663769261
"185364",14,15.0153165074396,0.932381278347573,7,10.2086330935252,0.68569415081043,0.28693401082986,0.334448160535117
"185365",17,13.3616772792425,1.27229535968584,12,10.2086330935252,1.17547568710359,0.225528010699186,0.183025591188856
"185366",9,10.3235344802974,0.871794443770842,9,10.2086330935252,0.881606765327696,0.267334935167342,0.271161048689139
"185367",15,13.7092312384619,1.09415325623196,9,10.2086330935252,0.881606765327696,0.252759961545447,0.258426966292135
"185368",15,14.4296646366056,1.03952519880105,7,10.2086330935252,0.68569415081043,0.270655518022331,0.323578595317726
"185371",13,14.006626711049,0.928132109763805,8,10.2086330935252,0.783650458069063,0.303076849229281,0.323587514816278
"185372",10,10.1594936066092,0.984301027906993,10,10.2086330935252,0.979563072586328,0.250114279617334,0.244571021715913
"185373",7,10.2977144680739,0.67976248726862,7,10.2086330935252,0.68569415081043,0.375362607120234,0.368729096989967
"185374",9,10.1602595635657,0.885804141488045,9,10.2086330935252,0.881606765327696,0.251411400719543,0.254681647940075
"185375",7,9.62797371895244,0.727048100081605,7,10.2086330935252,0.68569415081043,0.346116185230779,0.368729096989967
"185378",16,13.6754400679758,1.1699806310049,8,10.2086330935252,0.783650458069063,0.238712471072658,0.29909126827341
